I 06.29/15:01:42 main.py:44  ] => Experiment directory: /storage/hujiacong/zxd/Huawei/UniversalCSI/exps/COST2100/in/teacher_code_adapter/gated_lowrank_affine_mlp/src_seed2026_transnet_transnet_tgt_seed42_transnet_transnet_code1e-3_fc1e-2_recT0.0_pca1e-4_lr5e-4_ep400
I 06.29/15:01:42 main.py:45  ] => PyTorch Version: 2.5.1
I 06.29/15:01:42 init.py:13  ] Random seed set to 2026
I 06.29/15:01:42 init.py:92  ] Running on GPU 6
I 06.29/15:01:45 init.py:134 ] pretrained decoder loaded and frozen from exps/COST2100/in/seed42/transnet_transnet/checkpoints/best_nmse.pth
I 06.29/15:01:45 init.py:141 ] pretrained encoder loaded and frozen from exps/COST2100/in/seed2026/transnet_transnet/checkpoints/best_nmse.pth
I 06.29/15:01:47 init.py:154 ] => Model Name: UniversalCSI [pretrained: None; pretrained_decoder: exps/COST2100/in/seed42/transnet_transnet/checkpoints/best_nmse.pth; pretrained_encoder: exps/COST2100/in/seed2026/transnet_transnet/checkpoints/best_nmse.pth; adapter: gated_lowrank_affine_mlp; adapter_hidden_dim: 2048; canonical_head: none; canonical_anchor_seed: 0]
I 06.29/15:01:47 init.py:161 ] => Model Config: compression ratio=1/4; encoder=transnet; decoder=transnet; input shape=(2, 32, 32); input dim=2048
I 06.29/15:01:47 init.py:166 ] => Model Flops: 3.7876e+01M
I 06.29/15:01:47 init.py:167 ] => Model Params Num: 5.2927e+00M

I 06.29/15:01:47 init.py:168 ] 
**********
UniversalCSIModel(
  (encoder): TransNetEncoder(
    (encoder): TransformerEncoder(
      (layers): ModuleList(
        (0-1): 2 x TransformerEncoderLayer(
          (self_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (linear1): Linear(in_features=64, out_features=2048, bias=True)
          (dropout): Dropout(p=0.0, inplace=False)
          (linear2): Linear(in_features=2048, out_features=64, bias=True)
          (norm1): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm2): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (dropout1): Dropout(p=0.0, inplace=False)
          (dropout2): Dropout(p=0.0, inplace=False)
        )
      )
    )
    (fc): Linear(in_features=2048, out_features=512, bias=True)
  )
  (decoder): TransNetDecoder(
    (fc_decoder): Linear(in_features=512, out_features=2048, bias=True)
    (decoder): TransformerDecoder(
      (layers): ModuleList(
        (0-1): 2 x TransformerDecoderLayer(
          (self_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (multihead_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (linear1): Linear(in_features=64, out_features=2048, bias=True)
          (dropout): Dropout(p=0.0, inplace=False)
          (linear2): Linear(in_features=2048, out_features=64, bias=True)
          (norm1): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm2): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm3): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (dropout1): Dropout(p=0.0, inplace=False)
          (dropout2): Dropout(p=0.0, inplace=False)
          (dropout3): Dropout(p=0.0, inplace=False)
        )
      )
      (norm): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
    )
  )
  (code_adapter): GatedLowRankAffineMLPAdapter(
    (lowrank_norm): LayerNorm((512,), eps=1e-05, elementwise_affine=True)
    (down): Linear(in_features=512, out_features=32, bias=False)
    (up): Linear(in_features=32, out_features=512, bias=False)
    (mlp_norm): LayerNorm((512,), eps=1e-05, elementwise_affine=True)
    (mlp): Sequential(
      (0): Linear(in_features=512, out_features=2048, bias=True)
      (1): GELU(approximate='none')
      (2): Linear(in_features=2048, out_features=512, bias=True)
    )
  )
)
**********

I 06.29/15:01:47 init.py:33  ] 
I 06.29/15:52:33 solver.py:282 ] Epoch: [84/400][280/391] lr: 4.84e-04 | recon: 4.9606e-06 code: 1.6226e-02 fc: 9.4306e-03 anchor: 1.9212e+00 total: 3.0761e-04 | time: 0.101
I 06.29/15:52:35 solver.py:282 ] Epoch: [84/400][300/391] lr: 4.84e-04 | recon: 4.9534e-06 code: 1.6227e-02 fc: 9.3958e-03 anchor: 1.9212e+00 total: 3.0726e-04 | time: 0.102
I 06.29/15:52:37 solver.py:282 ] Epoch: [84/400][320/391] lr: 4.84e-04 | recon: 4.9392e-06 code: 1.6197e-02 fc: 9.3628e-03 anchor: 1.9212e+00 total: 3.0689e-04 | time: 0.102
I 06.29/15:52:39 solver.py:282 ] Epoch: [84/400][340/391] lr: 4.84e-04 | recon: 4.9332e-06 code: 1.6188e-02 fc: 9.3318e-03 anchor: 1.9212e+00 total: 3.0655e-04 | time: 0.102
I 06.29/15:52:42 solver.py:282 ] Epoch: [84/400][360/391] lr: 4.84e-04 | recon: 4.9396e-06 code: 1.6197e-02 fc: 9.3585e-03 anchor: 1.9211e+00 total: 3.0683e-04 | time: 0.103
I 06.29/15:52:43 solver.py:282 ] Epoch: [84/400][380/391] lr: 4.84e-04 | recon: 4.9296e-06 code: 1.6195e-02 fc: 9.3287e-03 anchor: 1.9210e+00 total: 3.0651e-04 | time: 0.102
I 06.29/15:52:45 solver.py:318 ] => Train  Recon loss: 4.9188e-06 | Code loss: 1.6181e-02 | FC loss: 9.3058e-03 | Anchor loss: 1.9209e+00 | Total: 3.0625e-04 | adapter/rank=3.2000e+01 | adapter/gate_mean=3.3360e-01 | adapter/gate_std=2.1150e-02 | adapter/down_norm=1.0575e+01 | adapter/up_norm=4.7403e+00 | adapter/bias_norm=1.2825e+00 | adapter/W1_norm=9.8509e+01 | adapter/W2_norm=3.1140e+01 | adapter/lowrank_ratio=1.7148e+00 | adapter/mlp_ratio=2.0567e+00 | adapter/delta_ratio=1.4447e+00

I 06.29/15:52:45 solver.py:427 ] 
=! Best NMSE: -1.9129e+01 (epoch=80)

I 06.29/15:52:47 solver.py:282 ] Epoch: [85/400][20/391] lr: 4.84e-04 | recon: 5.7057e-06 code: 1.6938e-02 fc: 1.1493e-02 anchor: 1.9186e+00 total: 3.2943e-04 | time: 0.094
I 06.29/15:52:49 solver.py:282 ] Epoch: [85/400][40/391] lr: 4.84e-04 | recon: 5.3794e-06 code: 1.6680e-02 fc: 1.0574e-02 anchor: 1.9201e+00 total: 3.1981e-04 | time: 0.100
I 06.29/15:52:51 solver.py:282 ] Epoch: [85/400][60/391] lr: 4.84e-04 | recon: 5.1826e-06 code: 1.6476e-02 fc: 1.0005e-02 anchor: 1.9201e+00 total: 3.1372e-04 | time: 0.097
I 06.29/15:52:53 solver.py:282 ] Epoch: [85/400][80/391] lr: 4.83e-04 | recon: 4.9832e-06 code: 1.6156e-02 fc: 9.5561e-03 anchor: 1.9196e+00 total: 3.0866e-04 | time: 0.104
I 06.29/15:52:55 solver.py:282 ] Epoch: [85/400][100/391] lr: 4.83e-04 | recon: 4.9484e-06 code: 1.6088e-02 fc: 9.5147e-03 anchor: 1.9196e+00 total: 3.0814e-04 | time: 0.101
I 06.29/15:52:57 solver.py:282 ] Epoch: [85/400][120/391] lr: 4.83e-04 | recon: 4.9034e-06 code: 1.6035e-02 fc: 9.3939e-03 anchor: 1.9198e+00 total: 3.0686e-04 | time: 0.103
I 06.29/15:52:59 solver.py:282 ] Epoch: [85/400][140/391] lr: 4.83e-04 | recon: 4.8707e-06 code: 1.6000e-02 fc: 9.2871e-03 anchor: 1.9199e+00 total: 3.0574e-04 | time: 0.103
I 06.29/15:53:02 solver.py:282 ] Epoch: [85/400][160/391] lr: 4.83e-04 | recon: 4.8664e-06 code: 1.5969e-02 fc: 9.3252e-03 anchor: 1.9203e+00 total: 3.0611e-04 | time: 0.106
I 06.29/15:53:05 solver.py:282 ] Epoch: [85/400][180/391] lr: 4.83e-04 | recon: 4.9452e-06 code: 1.6137e-02 fc: 9.4532e-03 anchor: 1.9206e+00 total: 3.0767e-04 | time: 0.112
I 06.29/15:53:07 solver.py:282 ] Epoch: [85/400][200/391] lr: 4.83e-04 | recon: 4.9452e-06 code: 1.6169e-02 fc: 9.4277e-03 anchor: 1.9209e+00 total: 3.0748e-04 | time: 0.110
I 06.29/15:53:09 solver.py:282 ] Epoch: [85/400][220/391] lr: 4.83e-04 | recon: 4.9168e-06 code: 1.6130e-02 fc: 9.3484e-03 anchor: 1.9207e+00 total: 3.0660e-04 | time: 0.110
I 06.29/15:53:11 solver.py:282 ] Epoch: [85/400][240/391] lr: 4.83e-04 | recon: 4.9067e-06 code: 1.6099e-02 fc: 9.3307e-03 anchor: 1.9206e+00 total: 3.0637e-04 | time: 0.109
I 06.29/15:53:13 solver.py:282 ] Epoch: [85/400][260/391] lr: 4.83e-04 | recon: 4.9050e-06 code: 1.6089e-02 fc: 9.3314e-03 anchor: 1.9207e+00 total: 3.0638e-04 | time: 0.107
I 06.29/15:53:15 solver.py:282 ] Epoch: [85/400][280/391] lr: 4.83e-04 | recon: 4.9033e-06 code: 1.6088e-02 fc: 9.3202e-03 anchor: 1.9206e+00 total: 3.0626e-04 | time: 0.107
I 06.29/15:53:17 solver.py:282 ] Epoch: [85/400][300/391] lr: 4.83e-04 | recon: 4.8951e-06 code: 1.6080e-02 fc: 9.2941e-03 anchor: 1.9206e+00 total: 3.0598e-04 | time: 0.106
I 06.29/15:53:19 solver.py:282 ] Epoch: [85/400][320/391] lr: 4.83e-04 | recon: 4.8855e-06 code: 1.6073e-02 fc: 9.2710e-03 anchor: 1.9206e+00 total: 3.0573e-04 | time: 0.105
I 06.29/15:53:21 solver.py:282 ] Epoch: [85/400][340/391] lr: 4.83e-04 | recon: 4.8864e-06 code: 1.6072e-02 fc: 9.2602e-03 anchor: 1.9207e+00 total: 3.0563e-04 | time: 0.105
I 06.29/15:53:22 solver.py:282 ] Epoch: [85/400][360/391] lr: 4.83e-04 | recon: 4.8819e-06 code: 1.6066e-02 fc: 9.2654e-03 anchor: 1.9209e+00 total: 3.0569e-04 | time: 0.104
I 06.29/15:53:24 solver.py:282 ] Epoch: [85/400][380/391] lr: 4.83e-04 | recon: 4.8809e-06 code: 1.6074e-02 fc: 9.2507e-03 anchor: 1.9209e+00 total: 3.0555e-04 | time: 0.103
I 06.29/15:53:25 solver.py:318 ] => Train  Recon loss: 4.8710e-06 | Code loss: 1.6058e-02 | FC loss: 9.2283e-03 | Anchor loss: 1.9209e+00 | Total: 3.0531e-04 | adapter/rank=3.2000e+01 | adapter/gate_mean=3.3364e-01 | adapter/gate_std=2.1184e-02 | adapter/down_norm=1.0584e+01 | adapter/up_norm=4.7822e+00 | adapter/bias_norm=1.2919e+00 | adapter/W1_norm=9.8693e+01 | adapter/W2_norm=3.1318e+01 | adapter/lowrank_ratio=1.7706e+00 | adapter/mlp_ratio=2.0833e+00 | adapter/delta_ratio=1.4427e+00

I 06.29/15:53:25 solver.py:427 ] 
=! Best NMSE: -1.9129e+01 (epoch=80)

I 06.29/15:53:28 solver.py:282 ] Epoch: [86/400][20/391] lr: 4.83e-04 | recon: 5.0960e-06 code: 1.6141e-02 fc: 9.8743e-03 anchor: 1.9204e+00 total: 3.1202e-04 | time: 0.120
I 06.29/15:53:30 solver.py:282 ] Epoch: [86/400][40/391] lr: 4.83e-04 | recon: 4.9469e-06 code: 1.6033e-02 fc: 9.3570e-03 anchor: 1.9219e+00 total: 3.0674e-04 | time: 0.126
I 06.29/15:53:32 solver.py:282 ] Epoch: [86/400][60/391] lr: 4.83e-04 | recon: 4.8532e-06 code: 1.5882e-02 fc: 9.1201e-03 anchor: 1.9219e+00 total: 3.0413e-04 | time: 0.113
I 06.29/15:53:35 solver.py:282 ] Epoch: [86/400][80/391] lr: 4.83e-04 | recon: 4.8396e-06 code: 1.5826e-02 fc: 9.1446e-03 anchor: 1.9220e+00 total: 3.0431e-04 | time: 0.115
I 06.29/15:53:36 solver.py:282 ] Epoch: [86/400][100/391] lr: 4.83e-04 | recon: 4.7857e-06 code: 1.5754e-02 fc: 9.0728e-03 anchor: 1.9216e+00 total: 3.0343e-04 | time: 0.110
I 06.29/15:53:39 solver.py:282 ] Epoch: [86/400][120/391] lr: 4.83e-04 | recon: 4.7895e-06 code: 1.5803e-02 fc: 9.0418e-03 anchor: 1.9215e+00 total: 3.0316e-04 | time: 0.111
I 06.29/15:53:40 solver.py:282 ] Epoch: [86/400][140/391] lr: 4.83e-04 | recon: 4.7513e-06 code: 1.5744e-02 fc: 8.9408e-03 anchor: 1.9212e+00 total: 3.0202e-04 | time: 0.108
I 06.29/15:53:43 solver.py:282 ] Epoch: [86/400][160/391] lr: 4.83e-04 | recon: 5.0178e-06 code: 1.6106e-02 fc: 9.5724e-03 anchor: 1.9212e+00 total: 3.0897e-04 | time: 0.107
I 06.29/15:53:45 solver.py:282 ] Epoch: [86/400][180/391] lr: 4.83e-04 | recon: 5.0553e-06 code: 1.6257e-02 fc: 9.6322e-03 anchor: 1.9211e+00 total: 3.0974e-04 | time: 0.108
I 06.29/15:53:47 solver.py:282 ] Epoch: [86/400][200/391] lr: 4.82e-04 | recon: 5.0318e-06 code: 1.6232e-02 fc: 9.5438e-03 anchor: 1.9211e+00 total: 3.0882e-04 | time: 0.107
I 06.29/15:53:49 solver.py:282 ] Epoch: [86/400][220/391] lr: 4.82e-04 | recon: 4.9955e-06 code: 1.6174e-02 fc: 9.4672e-03 anchor: 1.9210e+00 total: 3.0795e-04 | time: 0.106
I 06.29/15:53:50 solver.py:282 ] Epoch: [86/400][240/391] lr: 4.82e-04 | recon: 4.9653e-06 code: 1.6144e-02 fc: 9.4161e-03 anchor: 1.9210e+00 total: 3.0737e-04 | time: 0.104
I 06.29/15:53:52 solver.py:282 ] Epoch: [86/400][260/391] lr: 4.82e-04 | recon: 4.9368e-06 code: 1.6098e-02 fc: 9.3667e-03 anchor: 1.9209e+00 total: 3.0679e-04 | time: 0.103
I 06.29/15:53:54 solver.py:282 ] Epoch: [86/400][280/391] lr: 4.82e-04 | recon: 4.9236e-06 code: 1.6093e-02 fc: 9.3367e-03 anchor: 1.9210e+00 total: 3.0648e-04 | time: 0.103
I 06.29/15:53:56 solver.py:282 ] Epoch: [86/400][300/391] lr: 4.82e-04 | recon: 4.9125e-06 code: 1.6074e-02 fc: 9.3162e-03 anchor: 1.9210e+00 total: 3.0625e-04 | time: 0.103
I 06.29/15:53:59 solver.py:282 ] Epoch: [86/400][320/391] lr: 4.82e-04 | recon: 4.8950e-06 code: 1.6049e-02 fc: 9.2866e-03 anchor: 1.9210e+00 total: 3.0591e-04 | time: 0.104
I 06.29/15:54:01 solver.py:282 ] Epoch: [86/400][340/391] lr: 4.82e-04 | recon: 4.8959e-06 code: 1.6055e-02 fc: 9.3003e-03 anchor: 1.9210e+00 total: 3.0606e-04 | time: 0.105
I 06.29/15:54:05 solver.py:282 ] Epoch: [86/400][360/391] lr: 4.82e-04 | recon: 4.8876e-06 code: 1.6049e-02 fc: 9.2678e-03 anchor: 1.9210e+00 total: 3.0571e-04 | time: 0.109
I 06.29/15:54:07 solver.py:282 ] Epoch: [86/400][380/391] lr: 4.82e-04 | recon: 4.8790e-06 code: 1.6041e-02 fc: 9.2665e-03 anchor: 1.9209e+00 total: 3.0567e-04 | time: 0.109
I 06.29/15:54:08 solver.py:318 ] => Train  Recon loss: 4.8729e-06 | Code loss: 1.6030e-02 | FC loss: 9.2481e-03 | Anchor loss: 1.9209e+00 | Total: 3.0547e-04 | adapter/rank=3.2000e+01 | adapter/gate_mean=3.3356e-01 | adapter/gate_std=2.1214e-02 | adapter/down_norm=1.0596e+01 | adapter/up_norm=4.8214e+00 | adapter/bias_norm=1.3008e+00 | adapter/W1_norm=9.8871e+01 | adapter/W2_norm=3.1495e+01 | adapter/lowrank_ratio=1.7045e+00 | adapter/mlp_ratio=2.0287e+00 | adapter/delta_ratio=1.4370e+00

I 06.29/15:54:08 solver.py:427 ] 
=! Best NMSE: -1.9129e+01 (epoch=80)

I 06.29/15:54:10 solver.py:282 ] Epoch: [87/400][20/391] lr: 4.82e-04 | recon: 4.8408e-06 code: 1.5829e-02 fc: 9.3978e-03 anchor: 1.9223e+00 total: 3.0688e-04 | time: 0.097
I 06.29/15:54:12 solver.py:282 ] Epoch: [87/400][40/391] lr: 4.82e-04 | recon: 4.8660e-06 code: 1.6024e-02 fc: 9.3657e-03 anchor: 1.9219e+00 total: 3.0674e-04 | time: 0.097
I 06.29/15:54:14 solver.py:282 ] Epoch: [87/400][60/391] lr: 4.82e-04 | recon: 4.8014e-06 code: 1.5866e-02 fc: 9.1064e-03 anchor: 1.9217e+00 total: 3.0390e-04 | time: 0.096
I 06.29/15:54:16 solver.py:282 ] Epoch: [87/400][80/391] lr: 4.82e-04 | recon: 4.8126e-06 code: 1.5881e-02 fc: 9.0810e-03 anchor: 1.9215e+00 total: 3.0365e-04 | time: 0.095
I 06.29/15:54:18 solver.py:282 ] Epoch: [87/400][100/391] lr: 4.82e-04 | recon: 4.8136e-06 code: 1.5794e-02 fc: 9.1803e-03 anchor: 1.9213e+00 total: 3.0454e-04 | time: 0.101
I 06.29/15:54:20 solver.py:282 ] Epoch: [87/400][120/391] lr: 4.82e-04 | recon: 4.8726e-06 code: 1.5925e-02 fc: 9.2947e-03 anchor: 1.9213e+00 total: 3.0587e-04 | time: 0.097
I 06.29/15:54:22 solver.py:282 ] Epoch: [87/400][140/391] lr: 4.82e-04 | recon: 4.8373e-06 code: 1.5893e-02 fc: 9.2013e-03 anchor: 1.9211e+00 total: 3.0486e-04 | time: 0.101
I 06.29/15:54:25 solver.py:282 ] Epoch: [87/400][160/391] lr: 4.82e-04 | recon: 4.8029e-06 code: 1.5833e-02 fc: 9.1155e-03 anchor: 1.9213e+00 total: 3.0392e-04 | time: 0.103
I 06.29/15:54:26 solver.py:282 ] Epoch: [87/400][180/391] lr: 4.82e-04 | recon: 4.8237e-06 code: 1.5856e-02 fc: 9.1737e-03 anchor: 1.9214e+00 total: 3.0456e-04 | time: 0.101
I 06.29/15:54:29 solver.py:282 ] Epoch: [87/400][200/391] lr: 4.82e-04 | recon: 4.8004e-06 code: 1.5823e-02 fc: 9.1336e-03 anchor: 1.9212e+00 total: 3.0408e-04 | time: 0.102
I 06.29/15:54:31 solver.py:282 ] Epoch: [87/400][220/391] lr: 4.82e-04 | recon: 4.7945e-06 code: 1.5818e-02 fc: 9.1007e-03 anchor: 1.9213e+00 total: 3.0375e-04 | time: 0.102
I 06.29/15:54:33 solver.py:282 ] Epoch: [87/400][240/391] lr: 4.82e-04 | recon: 4.7852e-06 code: 1.5808e-02 fc: 9.0844e-03 anchor: 1.9213e+00 total: 3.0356e-04 | time: 0.102
I 06.29/15:54:34 solver.py:282 ] Epoch: [87/400][260/391] lr: 4.82e-04 | recon: 4.7811e-06 code: 1.5795e-02 fc: 9.0806e-03 anchor: 1.9213e+00 total: 3.0351e-04 | time: 0.100
I 06.29/15:54:37 solver.py:282 ] Epoch: [87/400][280/391] lr: 4.82e-04 | recon: 4.7824e-06 code: 1.5818e-02 fc: 9.0727e-03 anchor: 1.9211e+00 total: 3.0344e-04 | time: 0.102
I 06.29/15:54:39 solver.py:282 ] Epoch: [87/400][300/391] lr: 4.82e-04 | recon: 4.8031e-06 code: 1.5846e-02 fc: 9.1499e-03 anchor: 1.9210e+00 total: 3.0425e-04 | time: 0.101
I 06.29/15:54:41 solver.py:282 ] Epoch: [87/400][320/391] lr: 4.81e-04 | recon: 4.7960e-06 code: 1.5842e-02 fc: 9.1292e-03 anchor: 1.9210e+00 total: 3.0403e-04 | time: 0.102
I 06.29/15:54:43 solver.py:282 ] Epoch: [87/400][340/391] lr: 4.81e-04 | recon: 4.8039e-06 code: 1.5846e-02 fc: 9.1519e-03 anchor: 1.9210e+00 total: 3.0427e-04 | time: 0.102
I 06.29/15:54:45 solver.py:282 ] Epoch: [87/400][360/391] lr: 4.81e-04 | recon: 4.8062e-06 code: 1.5860e-02 fc: 9.1613e-03 anchor: 1.9209e+00 total: 3.0437e-04 | time: 0.102
I 06.29/15:54:47 solver.py:282 ] Epoch: [87/400][380/391] lr: 4.81e-04 | recon: 4.8055e-06 code: 1.5871e-02 fc: 9.1561e-03 anchor: 1.9209e+00 total: 3.0433e-04 | time: 0.101
I 06.29/15:54:48 solver.py:318 ] => Train  Recon loss: 4.8003e-06 | Code loss: 1.5864e-02 | FC loss: 9.1430e-03 | Anchor loss: 1.9209e+00 | Total: 3.0418e-04 | adapter/rank=3.2000e+01 | adapter/gate_mean=3.3356e-01 | adapter/gate_std=2.1186e-02 | adapter/down_norm=1.0606e+01 | adapter/up_norm=4.8581e+00 | adapter/bias_norm=1.3101e+00 | adapter/W1_norm=9.9051e+01 | adapter/W2_norm=3.1670e+01 | adapter/lowrank_ratio=1.6882e+00 | adapter/mlp_ratio=2.0089e+00 | adapter/delta_ratio=1.4377e+00

I 06.29/15:54:48 solver.py:427 ] 
=! Best NMSE: -1.9129e+01 (epoch=80)

I 06.29/15:54:50 solver.py:282 ] Epoch: [88/400][20/391] lr: 4.81e-04 | recon: 4.7561e-06 code: 1.5500e-02 fc: 8.9427e-03 anchor: 1.9228e+00 total: 3.0196e-04 | time: 0.111
I 06.29/15:54:52 solver.py:282 ] Epoch: [88/400][40/391] lr: 4.81e-04 | recon: 4.6567e-06 code: 1.5463e-02 fc: 8.8064e-03 anchor: 1.9218e+00 total: 3.0037e-04 | time: 0.100
I 06.29/15:54:54 solver.py:282 ] Epoch: [88/400][60/391] lr: 4.81e-04 | recon: 4.6534e-06 code: 1.5424e-02 fc: 8.8033e-03 anchor: 1.9213e+00 total: 3.0024e-04 | time: 0.108
I 06.29/15:54:56 solver.py:282 ] Epoch: [88/400][80/391] lr: 4.81e-04 | recon: 4.6543e-06 code: 1.5468e-02 fc: 8.7693e-03 anchor: 1.9207e+00 total: 2.9988e-04 | time: 0.106
I 06.29/15:54:59 solver.py:282 ] Epoch: [88/400][100/391] lr: 4.81e-04 | recon: 4.7964e-06 code: 1.5616e-02 fc: 9.1629e-03 anchor: 1.9210e+00 total: 3.0414e-04 | time: 0.106
I 06.29/15:55:01 solver.py:282 ] Epoch: [88/400][120/391] lr: 4.81e-04 | recon: 4.8336e-06 code: 1.5735e-02 fc: 9.2352e-03 anchor: 1.9210e+00 total: 3.0502e-04 | time: 0.106
I 06.29/15:55:04 solver.py:282 ] Epoch: [88/400][140/391] lr: 4.81e-04 | recon: 4.7908e-06 code: 1.5685e-02 fc: 9.1353e-03 anchor: 1.9210e+00 total: 3.0393e-04 | time: 0.117
I 06.29/15:55:07 solver.py:282 ] Epoch: [88/400][160/391] lr: 4.81e-04 | recon: 4.7666e-06 code: 1.5664e-02 fc: 9.0929e-03 anchor: 1.9209e+00 total: 3.0345e-04 | time: 0.117
I 06.29/15:55:09 solver.py:282 ] Epoch: [88/400][180/391] lr: 4.81e-04 | recon: 4.7447e-06 code: 1.5652e-02 fc: 9.0302e-03 anchor: 1.9209e+00 total: 3.0279e-04 | time: 0.115
I 06.29/15:55:11 solver.py:282 ] Epoch: [88/400][200/391] lr: 4.81e-04 | recon: 4.7385e-06 code: 1.5659e-02 fc: 9.0231e-03 anchor: 1.9210e+00 total: 3.0273e-04 | time: 0.113
I 06.29/15:55:13 solver.py:282 ] Epoch: [88/400][220/391] lr: 4.81e-04 | recon: 4.7444e-06 code: 1.5671e-02 fc: 9.0200e-03 anchor: 1.9209e+00 total: 3.0271e-04 | time: 0.113
I 06.29/15:55:15 solver.py:282 ] Epoch: [88/400][240/391] lr: 4.81e-04 | recon: 4.8343e-06 code: 1.5799e-02 fc: 9.2140e-03 anchor: 1.9208e+00 total: 3.0485e-04 | time: 0.112
I 06.29/15:55:17 solver.py:282 ] Epoch: [88/400][260/391] lr: 4.81e-04 | recon: 4.8355e-06 code: 1.5825e-02 fc: 9.2014e-03 anchor: 1.9209e+00 total: 3.0476e-04 | time: 0.112
I 06.29/15:55:19 solver.py:282 ] Epoch: [88/400][280/391] lr: 4.81e-04 | recon: 4.8218e-06 code: 1.5815e-02 fc: 9.1732e-03 anchor: 1.9209e+00 total: 3.0446e-04 | time: 0.110
I 06.29/15:55:22 solver.py:282 ] Epoch: [88/400][300/391] lr: 4.81e-04 | recon: 4.8081e-06 code: 1.5802e-02 fc: 9.1433e-03 anchor: 1.9209e+00 total: 3.0413e-04 | time: 0.112
I 06.29/15:55:24 solver.py:282 ] Epoch: [88/400][320/391] lr: 4.81e-04 | recon: 4.7953e-06 code: 1.5786e-02 fc: 9.1197e-03 anchor: 1.9209e+00 total: 3.0387e-04 | time: 0.112
I 06.29/15:55:26 solver.py:282 ] Epoch: [88/400][340/391] lr: 4.81e-04 | recon: 4.7900e-06 code: 1.5789e-02 fc: 9.1055e-03 anchor: 1.9209e+00 total: 3.0372e-04 | time: 0.111
I 06.29/15:55:28 solver.py:282 ] Epoch: [88/400][360/391] lr: 4.81e-04 | recon: 4.7703e-06 code: 1.5763e-02 fc: 9.0603e-03 anchor: 1.9209e+00 total: 3.0322e-04 | time: 0.110
I 06.29/15:55:30 solver.py:282 ] Epoch: [88/400][380/391] lr: 4.81e-04 | recon: 5.1709e-06 code: 1.6334e-02 fc: 9.7854e-03 anchor: 1.9208e+00 total: 3.1144e-04 | time: 0.110
I 06.29/15:55:31 solver.py:318 ] => Train  Recon loss: 5.2301e-06 | Code loss: 1.6509e-02 | FC loss: 9.8921e-03 | Anchor loss: 1.9208e+00 | Total: 3.1274e-04 | adapter/rank=3.2000e+01 | adapter/gate_mean=3.3349e-01 | adapter/gate_std=2.0152e-02 | adapter/down_norm=1.0617e+01 | adapter/up_norm=4.8884e+00 | adapter/bias_norm=1.3031e+00 | adapter/W1_norm=9.9249e+01 | adapter/W2_norm=3.1891e+01 | adapter/lowrank_ratio=1.6719e+00 | adapter/mlp_ratio=1.9800e+00 | adapter/delta_ratio=1.4464e+00

I 06.29/15:55:31 solver.py:427 ] 
=! Best NMSE: -1.9129e+01 (epoch=80)

I 06.29/15:55:34 solver.py:282 ] Epoch: [89/400][20/391] lr: 4.81e-04 | recon: 5.2994e-06 code: 1.7460e-02 fc: 9.8370e-03 anchor: 1.9221e+00 total: 3.1334e-04 | time: 0.138
I 06.29/15:55:36 solver.py:282 ] Epoch: [89/400][40/391] lr: 4.80e-04 | recon: 4.9791e-06 code: 1.6611e-02 fc: 9.2127e-03 anchor: 1.9225e+00 total: 3.0597e-04 | time: 0.124
I 06.29/15:55:39 solver.py:282 ] Epoch: [89/400][60/391] lr: 4.80e-04 | recon: 4.8287e-06 code: 1.6179e-02 fc: 8.8800e-03 anchor: 1.9219e+00 total: 3.0200e-04 | time: 0.122
I 06.29/15:55:40 solver.py:282 ] Epoch: [89/400][80/391] lr: 4.80e-04 | recon: 4.7633e-06 code: 1.5973e-02 fc: 8.7176e-03 anchor: 1.9223e+00 total: 3.0014e-04 | time: 0.115
I 06.29/15:55:43 solver.py:282 ] Epoch: [89/400][100/391] lr: 4.80e-04 | recon: 4.6880e-06 code: 1.5787e-02 fc: 8.6198e-03 anchor: 1.9219e+00 total: 2.9886e-04 | time: 0.116
I 06.29/15:55:45 solver.py:282 ] Epoch: [89/400][120/391] lr: 4.80e-04 | recon: 4.6649e-06 code: 1.5707e-02 fc: 8.5890e-03 anchor: 1.9217e+00 total: 2.9844e-04 | time: 0.112
I 06.29/15:55:47 solver.py:282 ] Epoch: [89/400][140/391] lr: 4.80e-04 | recon: 4.6596e-06 code: 1.5666e-02 fc: 8.6041e-03 anchor: 1.9214e+00 total: 2.9851e-04 | time: 0.112
