I 06.29/03:35:26 main.py:44  ] => Experiment directory: /storage/hujiacong/zxd/Huawei/UniversalCSI/exps/COST2100/in/encoder_canonical/adapter/aux_pca_1e-2/gated_lowrank_affine_mlp/rank32_hidden2048_gate0.1_code1e-3_fc1e-2_lr5e-4_ep400/enc_seed3407_dec_seed42
I 06.29/03:35:26 main.py:45  ] => PyTorch Version: 2.5.1
I 06.29/03:35:26 init.py:13  ] Random seed set to 3407
I 06.29/03:35:26 init.py:92  ] Running on GPU 1
I 06.29/03:35:29 init.py:134 ] pretrained decoder loaded and frozen from exps/COST2100/in/encoder_canonical/aux_pca_1e-2/seed42_transnet_transnet/checkpoints/best_nmse.pth
I 06.29/03:35:29 init.py:141 ] pretrained encoder loaded and frozen from exps/COST2100/in/encoder_canonical/aux_pca_1e-2/seed3407_transnet_transnet/checkpoints/best_nmse.pth
I 06.29/03:35:31 init.py:154 ] => Model Name: UniversalCSI [pretrained: None; pretrained_decoder: exps/COST2100/in/encoder_canonical/aux_pca_1e-2/seed42_transnet_transnet/checkpoints/best_nmse.pth; pretrained_encoder: exps/COST2100/in/encoder_canonical/aux_pca_1e-2/seed3407_transnet_transnet/checkpoints/best_nmse.pth; adapter: gated_lowrank_affine_mlp; adapter_hidden_dim: 2048; canonical_head: none; canonical_anchor_seed: 0]
I 06.29/03:35:31 init.py:161 ] => Model Config: compression ratio=1/4; encoder=transnet; decoder=transnet; input shape=(2, 32, 32); input dim=2048
I 06.29/03:35:31 init.py:166 ] => Model Flops: 3.7876e+01M
I 06.29/03:35:31 init.py:167 ] => Model Params Num: 5.2927e+00M

I 06.29/03:35:31 init.py:168 ] 
**********
UniversalCSIModel(
  (encoder): TransNetEncoder(
    (encoder): TransformerEncoder(
      (layers): ModuleList(
        (0-1): 2 x TransformerEncoderLayer(
          (self_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (linear1): Linear(in_features=64, out_features=2048, bias=True)
          (dropout): Dropout(p=0.0, inplace=False)
          (linear2): Linear(in_features=2048, out_features=64, bias=True)
          (norm1): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm2): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (dropout1): Dropout(p=0.0, inplace=False)
          (dropout2): Dropout(p=0.0, inplace=False)
        )
      )
    )
    (fc): Linear(in_features=2048, out_features=512, bias=True)
  )
  (decoder): TransNetDecoder(
    (fc_decoder): Linear(in_features=512, out_features=2048, bias=True)
    (decoder): TransformerDecoder(
      (layers): ModuleList(
        (0-1): 2 x TransformerDecoderLayer(
          (self_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (multihead_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (linear1): Linear(in_features=64, out_features=2048, bias=True)
          (dropout): Dropout(p=0.0, inplace=False)
          (linear2): Linear(in_features=2048, out_features=64, bias=True)
          (norm1): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm2): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm3): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (dropout1): Dropout(p=0.0, inplace=False)
          (dropout2): Dropout(p=0.0, inplace=False)
          (dropout3): Dropout(p=0.0, inplace=False)
        )
      )
      (norm): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
    )
  )
  (code_adapter): GatedLowRankAffineMLPAdapter(
    (lowrank_norm): LayerNorm((512,), eps=1e-05, elementwise_affine=True)
    (down): Linear(in_features=512, out_features=32, bias=False)
    (up): Linear(in_features=32, out_features=512, bias=False)
    (mlp_norm): LayerNorm((512,), eps=1e-05, elementwise_affine=True)
    (mlp): Sequential(
      (0): Linear(in_features=512, out_features=2048, bias=True)
      (1): GELU(approximate='none')
      (2): Linear(in_features=2048, out_features=512, bias=True)
    )
  )
)
**********

I 06.29/03:35:31 init.py:33  ] 
code_adapter.bias                                                 True          (512,)
code_adapter.gate                                                 True          (512,)
code_adapter.lowrank_norm.weight                                  True          (512,)
code_adapter.lowrank_norm.bias                                    True          (512,)
code_adapter.down.weight                                          True       (32, 512)
code_adapter.up.weight                                            True       (512, 32)
code_adapter.mlp_norm.weight                                      True          (512,)
code_adapter.mlp_norm.bias                                        True          (512,)
code_adapter.mlp.0.weight                                         True     (2048, 512)
code_adapter.mlp.0.bias                                           True         (2048,)
code_adapter.mlp.2.weight                                         True     (512, 2048)
code_adapter.mlp.2.bias                                           True          (512,)
**********
I 06.29/03:35:31 main.py:74  ] => Before-train evaluation (frozen encoder + decoder + untrained adapter):
I 06.29/03:35:32 solver.py:548 ] [20/79] loss: 1.6369e-06 | NMSE: -2.4412e+01 | time: 0.052
I 06.29/03:35:33 solver.py:548 ] [40/79] loss: 1.6019e-06 | NMSE: -2.4509e+01 | time: 0.049
I 06.29/03:35:34 solver.py:548 ] [60/79] loss: 1.5837e-06 | NMSE: -2.4548e+01 | time: 0.044
I 06.29/03:35:34 solver.py:562 ] => Test NMSE: -2.4586e+01 | adapter/rank=3.2000e+01 | adapter/gate_mean=1.0000e-01 | adapter/gate_std=0.0000e+00 | adapter/down_norm=7.6573e+00 | adapter/up_norm=0.0000e+00 | adapter/bias_norm=0.0000e+00 | adapter/W1_norm=6.1292e+01 | adapter/W2_norm=0.0000e+00 | adapter/lowrank_ratio=0.0000e+00 | adapter/mlp_ratio=0.0000e+00 | adapter/delta_ratio=0.0000e+00

I 06.29/03:35:34 solver.py:513 ] 
=> Test result: 
loss: 1.5738e-06    NMSE: -2.4586e+01

I 06.29/03:35:35 solver.py:359 ] => Loading teacher codewords from exps/COST2100/in/encoder_canonical/aux_pca_1e-2/seed42_transnet_transnet/codewords/train_code.pt
I 06.29/03:35:36 solver.py:365 ] => Loaded teacher codewords: torch.Size([100000, 512])
I 06.29/03:35:38 solver.py:282 ] Epoch: [1/400][20/391] lr: 6.39e-07 | recon: 1.4783e-06 code: 2.1146e-03 fc: 1.5243e-03 total: 1.8836e-05 | time: 0.110
I 06.29/03:35:39 solver.py:282 ] Epoch: [1/400][40/391] lr: 1.28e-06 | recon: 1.4784e-06 code: 2.1169e-03 fc: 1.5114e-03 total: 1.8709e-05 | time: 0.077
I 06.29/03:35:40 solver.py:282 ] Epoch: [1/400][60/391] lr: 1.92e-06 | recon: 1.4691e-06 code: 2.0861e-03 fc: 1.4525e-03 total: 1.8081e-05 | time: 0.071
I 06.29/03:35:41 solver.py:282 ] Epoch: [1/400][80/391] lr: 2.56e-06 | recon: 1.4602e-06 code: 2.0581e-03 fc: 1.3859e-03 total: 1.7377e-05 | time: 0.068
I 06.29/03:35:42 solver.py:282 ] Epoch: [1/400][100/391] lr: 3.20e-06 | recon: 1.4548e-06 code: 2.0292e-03 fc: 1.3190e-03 total: 1.6674e-05 | time: 0.065
I 06.29/03:35:43 solver.py:282 ] Epoch: [1/400][120/391] lr: 3.84e-06 | recon: 1.4556e-06 code: 2.0030e-03 fc: 1.2548e-03 total: 1.6007e-05 | time: 0.064
I 06.29/03:35:45 solver.py:282 ] Epoch: [1/400][140/391] lr: 4.48e-06 | recon: 1.4731e-06 code: 1.9771e-03 fc: 1.1983e-03 total: 1.5433e-05 | time: 0.063
I 06.29/03:35:46 solver.py:282 ] Epoch: [1/400][160/391] lr: 5.12e-06 | recon: 1.4887e-06 code: 1.9514e-03 fc: 1.1478e-03 total: 1.4918e-05 | time: 0.063
I 06.29/03:35:47 solver.py:282 ] Epoch: [1/400][180/391] lr: 5.75e-06 | recon: 1.4979e-06 code: 1.9314e-03 fc: 1.1077e-03 total: 1.4506e-05 | time: 0.064
I 06.29/03:35:48 solver.py:282 ] Epoch: [1/400][200/391] lr: 6.39e-06 | recon: 1.5055e-06 code: 1.9123e-03 fc: 1.0716e-03 total: 1.4134e-05 | time: 0.064
I 06.29/03:35:50 solver.py:282 ] Epoch: [1/400][220/391] lr: 7.03e-06 | recon: 1.5106e-06 code: 1.8927e-03 fc: 1.0401e-03 total: 1.3804e-05 | time: 0.063
I 06.29/03:35:51 solver.py:282 ] Epoch: [1/400][240/391] lr: 7.67e-06 | recon: 1.5113e-06 code: 1.8750e-03 fc: 1.0108e-03 total: 1.3494e-05 | time: 0.064
I 06.29/03:35:52 solver.py:282 ] Epoch: [1/400][260/391] lr: 8.31e-06 | recon: 1.5063e-06 code: 1.8579e-03 fc: 9.8443e-04 total: 1.3208e-05 | time: 0.063
I 06.29/03:35:53 solver.py:282 ] Epoch: [1/400][280/391] lr: 8.95e-06 | recon: 1.4992e-06 code: 1.8412e-03 fc: 9.6003e-04 total: 1.2941e-05 | time: 0.063
I 06.29/03:35:55 solver.py:282 ] Epoch: [1/400][300/391] lr: 9.59e-06 | recon: 1.4967e-06 code: 1.8261e-03 fc: 9.3832e-04 total: 1.2706e-05 | time: 0.063
I 06.29/03:35:56 solver.py:282 ] Epoch: [1/400][320/391] lr: 1.02e-05 | recon: 1.4892e-06 code: 1.8097e-03 fc: 9.1789e-04 total: 1.2478e-05 | time: 0.063
I 06.29/03:35:57 solver.py:282 ] Epoch: [1/400][340/391] lr: 1.09e-05 | recon: 1.4822e-06 code: 1.7928e-03 fc: 8.9869e-04 total: 1.2262e-05 | time: 0.063
I 06.29/03:35:58 solver.py:282 ] Epoch: [1/400][360/391] lr: 1.15e-05 | recon: 1.4750e-06 code: 1.7771e-03 fc: 8.8109e-04 total: 1.2063e-05 | time: 0.063
I 06.29/03:36:00 solver.py:282 ] Epoch: [1/400][380/391] lr: 1.21e-05 | recon: 1.4659e-06 code: 1.7619e-03 fc: 8.6379e-04 total: 1.1866e-05 | time: 0.063
I 06.29/03:36:00 solver.py:318 ] => Train  Recon loss: 1.4602e-06 | Code loss: 1.7529e-03 | FC loss: 8.5488e-04 | Total: 1.1762e-05 | adapter/rank=3.2000e+01 | adapter/gate_mean=1.0143e-01 | adapter/gate_std=3.4706e-04 | adapter/down_norm=7.6584e+00 | adapter/up_norm=9.2725e-02 | adapter/bias_norm=5.8684e-03 | adapter/W1_norm=6.1297e+01 | adapter/W2_norm=3.8766e-01 | adapter/lowrank_ratio=6.4650e-03 | adapter/mlp_ratio=1.6008e-02 | adapter/delta_ratio=1.8909e-02

I 06.29/03:36:03 solver.py:282 ] Epoch: [2/400][20/391] lr: 1.31e-05 | recon: 1.2907e-06 code: 1.4209e-03 fc: 5.2716e-04 total: 7.9832e-06 | time: 0.134
I 06.29/03:36:05 solver.py:282 ] Epoch: [2/400][40/391] lr: 1.38e-05 | recon: 1.2572e-06 code: 1.4133e-03 fc: 5.2121e-04 total: 7.8826e-06 | time: 0.107
I 06.29/03:36:06 solver.py:282 ] Epoch: [2/400][60/391] lr: 1.44e-05 | recon: 1.2465e-06 code: 1.3955e-03 fc: 5.1331e-04 total: 7.7752e-06 | time: 0.091
I 06.29/03:36:07 solver.py:282 ] Epoch: [2/400][80/391] lr: 1.51e-05 | recon: 1.2321e-06 code: 1.3779e-03 fc: 5.0573e-04 total: 7.6673e-06 | time: 0.086
I 06.29/03:36:09 solver.py:282 ] Epoch: [2/400][100/391] lr: 1.57e-05 | recon: 1.2094e-06 code: 1.3611e-03 fc: 4.9624e-04 total: 7.5329e-06 | time: 0.081
I 06.29/03:36:10 solver.py:282 ] Epoch: [2/400][120/391] lr: 1.63e-05 | recon: 1.1995e-06 code: 1.3437e-03 fc: 4.8886e-04 total: 7.4318e-06 | time: 0.076
I 06.29/03:36:11 solver.py:282 ] Epoch: [2/400][140/391] lr: 1.70e-05 | recon: 1.1851e-06 code: 1.3246e-03 fc: 4.8008e-04 total: 7.3106e-06 | time: 0.074
I 06.29/03:36:12 solver.py:282 ] Epoch: [2/400][160/391] lr: 1.76e-05 | recon: 1.1761e-06 code: 1.3081e-03 fc: 4.7330e-04 total: 7.2172e-06 | time: 0.074
I 06.29/03:36:13 solver.py:282 ] Epoch: [2/400][180/391] lr: 1.83e-05 | recon: 1.1632e-06 code: 1.2905e-03 fc: 4.6619e-04 total: 7.1156e-06 | time: 0.071
I 06.29/03:36:14 solver.py:282 ] Epoch: [2/400][200/391] lr: 1.89e-05 | recon: 1.1529e-06 code: 1.2724e-03 fc: 4.5897e-04 total: 7.0151e-06 | time: 0.070
I 06.29/03:36:16 solver.py:282 ] Epoch: [2/400][220/391] lr: 1.95e-05 | recon: 1.1406e-06 code: 1.2559e-03 fc: 4.5231e-04 total: 6.9197e-06 | time: 0.069
I 06.29/03:36:17 solver.py:282 ] Epoch: [2/400][240/391] lr: 2.02e-05 | recon: 1.1316e-06 code: 1.2394e-03 fc: 4.4602e-04 total: 6.8312e-06 | time: 0.068
I 06.29/03:36:18 solver.py:282 ] Epoch: [2/400][260/391] lr: 2.08e-05 | recon: 1.1211e-06 code: 1.2239e-03 fc: 4.3968e-04 total: 6.7419e-06 | time: 0.067
I 06.29/03:36:19 solver.py:282 ] Epoch: [2/400][280/391] lr: 2.15e-05 | recon: 1.1101e-06 code: 1.2072e-03 fc: 4.3293e-04 total: 6.6466e-06 | time: 0.066
I 06.29/03:36:20 solver.py:282 ] Epoch: [2/400][300/391] lr: 2.21e-05 | recon: 1.0997e-06 code: 1.1911e-03 fc: 4.2681e-04 total: 6.5590e-06 | time: 0.067
I 06.29/03:36:21 solver.py:282 ] Epoch: [2/400][320/391] lr: 2.27e-05 | recon: 1.0906e-06 code: 1.1762e-03 fc: 4.2109e-04 total: 6.4777e-06 | time: 0.066
I 06.29/03:36:23 solver.py:282 ] Epoch: [2/400][340/391] lr: 2.34e-05 | recon: 1.0816e-06 code: 1.1604e-03 fc: 4.1510e-04 total: 6.3930e-06 | time: 0.065
I 06.29/03:36:24 solver.py:282 ] Epoch: [2/400][360/391] lr: 2.40e-05 | recon: 1.0734e-06 code: 1.1452e-03 fc: 4.0940e-04 total: 6.3126e-06 | time: 0.065
I 06.29/03:36:25 solver.py:282 ] Epoch: [2/400][380/391] lr: 2.46e-05 | recon: 1.0649e-06 code: 1.1305e-03 fc: 4.0418e-04 total: 6.2371e-06 | time: 0.065
I 06.29/03:36:26 solver.py:318 ] => Train  Recon loss: 1.0596e-06 | Code loss: 1.1218e-03 | FC loss: 4.0098e-04 | Total: 6.1911e-06 | adapter/rank=3.2000e+01 | adapter/gate_mean=1.0591e-01 | adapter/gate_std=2.4962e-03 | adapter/down_norm=7.6630e+00 | adapter/up_norm=1.8151e-01 | adapter/bias_norm=7.1879e-03 | adapter/W1_norm=6.1316e+01 | adapter/W2_norm=9.8978e-01 | adapter/lowrank_ratio=1.2078e-02 | adapter/mlp_ratio=2.2193e-02 | adapter/delta_ratio=2.8659e-02

I 06.29/03:36:27 solver.py:282 ] Epoch: [3/400][20/391] lr: 2.56e-05 | recon: 8.8102e-07 code: 8.0645e-04 fc: 2.8282e-04 total: 4.5157e-06 | time: 0.059
I 06.29/03:36:28 solver.py:282 ] Epoch: [3/400][40/391] lr: 2.63e-05 | recon: 8.5806e-07 code: 7.9443e-04 fc: 2.7953e-04 total: 4.4477e-06 | time: 0.062
I 06.29/03:36:30 solver.py:282 ] Epoch: [3/400][60/391] lr: 2.69e-05 | recon: 8.6249e-07 code: 7.8564e-04 fc: 2.7844e-04 total: 4.4325e-06 | time: 0.065
I 06.29/03:36:31 solver.py:282 ] Epoch: [3/400][80/391] lr: 2.76e-05 | recon: 8.6201e-07 code: 7.7304e-04 fc: 2.7620e-04 total: 4.3970e-06 | time: 0.062
I 06.29/03:36:32 solver.py:282 ] Epoch: [3/400][100/391] lr: 2.82e-05 | recon: 8.5950e-07 code: 7.6309e-04 fc: 2.7317e-04 total: 4.3543e-06 | time: 0.062
I 06.29/03:36:33 solver.py:282 ] Epoch: [3/400][120/391] lr: 2.88e-05 | recon: 8.5583e-07 code: 7.5330e-04 fc: 2.7047e-04 total: 4.3138e-06 | time: 0.061
I 06.29/03:36:35 solver.py:282 ] Epoch: [3/400][140/391] lr: 2.95e-05 | recon: 8.4880e-07 code: 7.4296e-04 fc: 2.6749e-04 total: 4.2666e-06 | time: 0.062
I 06.29/03:36:36 solver.py:282 ] Epoch: [3/400][160/391] lr: 3.01e-05 | recon: 8.4331e-07 code: 7.3080e-04 fc: 2.6352e-04 total: 4.2093e-06 | time: 0.064
I 06.29/03:36:37 solver.py:282 ] Epoch: [3/400][180/391] lr: 3.08e-05 | recon: 8.3902e-07 code: 7.2144e-04 fc: 2.6077e-04 total: 4.1682e-06 | time: 0.064
I 06.29/03:36:38 solver.py:282 ] Epoch: [3/400][200/391] lr: 3.14e-05 | recon: 8.3382e-07 code: 7.1113e-04 fc: 2.5753e-04 total: 4.1202e-06 | time: 0.063
I 06.29/03:36:40 solver.py:282 ] Epoch: [3/400][220/391] lr: 3.20e-05 | recon: 8.2981e-07 code: 7.0039e-04 fc: 2.5441e-04 total: 4.0743e-06 | time: 0.064
I 06.29/03:36:41 solver.py:282 ] Epoch: [3/400][240/391] lr: 3.27e-05 | recon: 8.2657e-07 code: 6.8994e-04 fc: 2.5139e-04 total: 4.0304e-06 | time: 0.064
I 06.29/03:36:43 solver.py:282 ] Epoch: [3/400][260/391] lr: 3.33e-05 | recon: 8.2347e-07 code: 6.7986e-04 fc: 2.4850e-04 total: 3.9884e-06 | time: 0.064
I 06.29/03:36:44 solver.py:282 ] Epoch: [3/400][280/391] lr: 3.40e-05 | recon: 8.1980e-07 code: 6.6980e-04 fc: 2.4558e-04 total: 3.9454e-06 | time: 0.064
I 06.29/03:36:45 solver.py:282 ] Epoch: [3/400][300/391] lr: 3.46e-05 | recon: 8.1516e-07 code: 6.6113e-04 fc: 2.4287e-04 total: 3.9050e-06 | time: 0.064
I 06.29/03:36:46 solver.py:282 ] Epoch: [3/400][320/391] lr: 3.52e-05 | recon: 8.1077e-07 code: 6.5129e-04 fc: 2.3996e-04 total: 3.8616e-06 | time: 0.063
I 06.29/03:36:47 solver.py:282 ] Epoch: [3/400][340/391] lr: 3.59e-05 | recon: 8.0688e-07 code: 6.4211e-04 fc: 2.3714e-04 total: 3.8204e-06 | time: 0.063
I 06.29/03:36:49 solver.py:282 ] Epoch: [3/400][360/391] lr: 3.65e-05 | recon: 8.0423e-07 code: 6.3354e-04 fc: 2.3449e-04 total: 3.7827e-06 | time: 0.064
I 06.29/03:36:50 solver.py:282 ] Epoch: [3/400][380/391] lr: 3.71e-05 | recon: 8.0080e-07 code: 6.2518e-04 fc: 2.3208e-04 total: 3.7468e-06 | time: 0.063
I 06.29/03:36:51 solver.py:318 ] => Train  Recon loss: 7.9949e-07 | Code loss: 6.2072e-04 | FC loss: 2.3082e-04 | Total: 3.7284e-06 | adapter/rank=3.2000e+01 | adapter/gate_mean=1.1127e-01 | adapter/gate_std=6.4948e-03 | adapter/down_norm=7.6618e+00 | adapter/up_norm=2.2387e-01 | adapter/bias_norm=1.0534e-02 | adapter/W1_norm=6.1344e+01 | adapter/W2_norm=1.5886e+00 | adapter/lowrank_ratio=1.3569e-02 | adapter/mlp_ratio=2.8659e-02 | adapter/delta_ratio=3.4721e-02

I 06.29/03:36:52 solver.py:282 ] Epoch: [4/400][20/391] lr: 3.81e-05 | recon: 7.4987e-07 code: 4.5791e-04 fc: 1.8606e-04 total: 3.0684e-06 | time: 0.056
I 06.29/03:36:53 solver.py:282 ] Epoch: [4/400][40/391] lr: 3.88e-05 | recon: 7.2815e-07 code: 4.5061e-04 fc: 1.8169e-04 total: 2.9957e-06 | time: 0.066
I 06.29/03:36:55 solver.py:282 ] Epoch: [4/400][60/391] lr: 3.94e-05 | recon: 7.2018e-07 code: 4.4438e-04 fc: 1.7938e-04 total: 2.9584e-06 | time: 0.069
